Client_ID	Покупатель
CL_7511	"АО ""Праздник"" ИНН 77009690698"
CL_7521	"ООО ""Парк"" ИНН 60484586357"
CL_7531	"ООО ""Цена"" ИНН 50421749684"
CL_7541	"ООО ""Необычайное управление"" ИНН 29620720166"
CL_7551	"ПАО ""Подлинное обстоятельство"" ИНН 89344873165"
CL_7561	"ООО ""Широкий труд"" ИНН 86253306721"
CL_7571	"ООО ""Крутое лицо"" ИНН 84147589733"
CL_7581	"ООО ""Поток"" ИНН 59873114072"
CL_7591	"ООО ""Экономика"" ИНН 84488514162"
CL_7601	"ООО ""Серьезное свойство"" ИНН 83017058824"
CL_761	"ООО ""Директор"" ИНН 8614198819"
CL_7611	"ПАО ""Впечатляющая книга"" ИНН 19620426427"
CL_7621	"ООО ""Записной труд"" ИНН 50655722005"
CL_7631	"ООО ""Невообразимое море"" ИНН 37892009386"
CL_7641	"ООО ""Массовая помощь"" ИНН 18904084465"
CL_7651	"АО ""Безупречная песня"" ИНН 9679582765"
CL_7661	"ООО ""Переход"" ИНН 35782025625"
CL_7671	"ООО ""Особенность"" ИНН 8890081433"
CL_7681	"ПАО ""Регион"" ИНН 9796912827"
CL_7691	"ООО ""Максимальная мысль"" ИНН 43621590473"
CL_7701	"АО ""Человек"" ИНН 85358378519"
CL_771	"ООО ""Источник"" ИНН 74317199125"
CL_7711	"ООО ""Основательный город"" ИНН 6581976656"
CL_7721	"ООО ""Богатырское строительство"" ИНН 33625299330"
CL_7731	"ООО ""Надежный пакет"" ИНН 2412246165"
CL_7741	"ООО ""Образцовый роман"" ИНН 68195900356"
CL_7751	"ПАО ""Представление"" ИНН 45139129064"
CL_7761	"ООО ""Неповторимый выбор"" ИНН 94658698287"
CL_7771	"ООО ""Структура"" ИНН 23603037661"
CL_7781	"ООО ""Партия"" ИНН 1281926383"
CL_7791	"ООО ""Переход"" ИНН 38158400691"
CL_7801	"ООО ""Период"" ИНН 97959415615"
CL_781	"ООО ""Стойкий город"" ИНН 31172036083"
CL_7811	"ООО ""Активный завод"" ИНН 30815356205"
CL_7821	"ООО ""Исполинский план"" ИНН 53839370426"
CL_7831	"АО ""Лестница"" ИНН 13456092026"
CL_7841	"ООО ""Вещь"" ИНН 34215755045"
CL_7851	"ПАО ""Период"" ИНН 38936148221"
CL_7861	"ООО ""Филигранная цена"" ИНН 43696661749"
CL_7871	"ООО ""Богатое движение"" ИНН 16875943222"
CL_7881	"ПАО ""Норма"" ИНН 78406442996"
CL_7891	"ПАО ""Неоценимое лицо"" ИНН 7308908663"
CL_7901	"ООО ""Передача"" ИНН 42345385828"
CL_791	"ООО ""Внимание"" ИНН 47510164995"
CL_7911	"ООО ""Отрасль"" ИНН 79271069556"
CL_7921	"АО ""Вещь"" ИНН 42240004103"
CL_7931	"ООО ""Праздник"" ИНН 21828415288"
CL_7941	"ООО ""Голос"" ИНН 44536240872"
CL_7951	"ПАО ""Уважительная одежда"" ИНН 51942415979"
CL_7961	"ООО ""Поразительная позиция"" ИНН 48362248836"
CL_7971	"ООО ""Хорошая передача"" ИНН 30285746551"
CL_7981	"ООО ""История"" ИНН 15554475721"
CL_7991	"ООО ""Неделя"" ИНН 17543694807"
CL_8001	"ПАО ""Безмятежный пример"" ИНН 78437821352"
CL_801	"ООО ""Жизненный фактор"" ИНН 59525277537"
CL_8011	"ООО ""Картина"" ИНН 70886850135"
CL_8021	"ООО ""Подлинный отдел"" ИНН 59199066408"
CL_8031	"АО ""Добрая игра"" ИНН 84426779602"
CL_8041	"ООО ""Герой"" ИНН 35280826357"
CL_8051	"ООО ""Густой повод"" ИНН 24978383605"
CL_8061	"ООО ""Внушительный металл"" ИНН 4746449853"
CL_8071	"АО ""Теория"" ИНН 91439705258"
CL_8081	"ООО ""Стойкий масштаб"" ИНН 72265684395"
CL_8091	"ООО ""Неиссякаемая деталь"" ИНН 7356817205"
CL_81	"ООО ""Доход"" ИНН 67475077202"
CL_8101	"ООО ""Рекордная область"" ИНН 33718666857"
CL_811	"ООО ""Безмятежный документ"" ИНН 55176376460"
CL_8111	"ООО ""Песня"" ИНН 25831364565"
CL_8121	"АО ""Ошеломляющая температура"" ИНН 16515085477"
CL_8131	"ПАО ""Безукоризненный остров"" ИНН 51662796353"
CL_8141	"АО ""Сказочный рынок"" ИНН 3027682003"
CL_8151	"ООО ""Коридор"" ИНН 98273892706"
CL_8161	"ООО ""Истинная формула"" ИНН 28432948183"
CL_8171	"ООО ""Жизненный элемент"" ИНН 9264018026"
CL_8181	"ООО ""Незаурядная фотография"" ИНН 21482032186"
CL_8191	"ООО ""Результат"" ИНН 21571359596"
CL_8201	"ООО ""Отборная задача"" ИНН 55729137331"
CL_821	"ООО ""Миг"" ИНН 79983802827"
CL_8211	"АО ""Подход"" ИНН 74800030739"
CL_8221	"ООО ""Весомый союз"" ИНН 68122216692"
CL_8231	"ПАО ""Надежда"" ИНН 41376154171"
CL_8241	"ООО ""Громкий командир"" ИНН 35628772694"
CL_8251	"ООО ""Жаркий полет"" ИНН 84781964719"
CL_8261	"ООО ""Непревзойденная литература"" ИНН 80253079638"
CL_8271	"ПАО ""Зеленая звезда"" ИНН 3912436846"
CL_8281	"ООО ""Наибольший участок"" ИНН 5773486672"
CL_8291	"ООО ""Деятельность"" ИНН 5634702319"
CL_8301	"ООО ""Проблема"" ИНН 80280670254"
CL_831	"ООО ""Победа"" ИНН 4199290938"
CL_8311	"ООО ""Шаг"" ИНН 5409071533"
CL_8321	"ООО ""Сильная безопасность"" ИНН 75483516503"
CL_8331	"ООО ""Твердый объем"" ИНН 28248584158"
CL_8341	"ООО ""Счет"" ИНН 85675471476"
CL_8351	"ООО ""Жгучое счастье"" ИНН 33845887851"
CL_8361	"ООО ""Абсолютный подход"" ИНН 34005309022"
CL_8371	"АО ""Хозяйство"" ИНН 76320052041"
CL_8381	"ООО ""Бездонная трава"" ИНН 18580016926"
CL_8391	"ООО ""Реформа"" ИНН 33125352291"
CL_8401	"ООО ""Станция"" ИНН 72010318187"
CL_841	"АО ""Олимпийская отрасль"" ИНН 67639324828"
CL_8411	"ООО ""Улица"" ИНН 43180820143"
CL_8421	"ООО ""Подлинная гора"" ИНН 63819222560"
CL_8431	"ООО ""Веское небо"" ИНН 42174859475"
CL_8441	"ООО ""Совершенное дело"" ИНН 53002756455"
CL_8451	"АО ""Производство"" ИНН 45509977845"
CL_8461	"ПАО ""Поток"" ИНН 64660807527"
CL_8471	"ООО ""Мировая секунда"" ИНН 24779850589"
CL_8481	"ООО ""Истовый вечер"" ИНН 97636400309"
CL_8491	"ООО ""Громадное государство"" ИНН 40279970424"
CL_8501	"ООО ""Рисунок"" ИНН 84671780065"
CL_851	"ООО ""Неземной работник"" ИНН 37014426696"
CL_8511	"ООО ""Число"" ИНН 14129239597"
CL_8521	"АО ""Вид"" ИНН 29251168110"
CL_8531	"ООО ""Правило"" ИНН 32277595659"
CL_8541	"ООО ""Наивысшая лестница"" ИНН 25571276014"
CL_8551	"ООО ""Комплекс"" ИНН 77991422607"
CL_8561	"ООО ""Курс"" ИНН 22197352195"
CL_8571	"АО ""Первый элемент"" ИНН 15210456636"
CL_8581	"ООО ""Республика"" ИНН 97727136899"
CL_8591	"ООО ""Здание"" ИНН 25791024171"
CL_8601	"ООО ""Собрание"" ИНН 64173955297"
CL_861	"ПАО ""Счастье"" ИНН 95925340624"
CL_8611	"ПАО ""Бурный продукт"" ИНН 37822972306"
CL_8621	"ПАО ""Сильный материал"" ИНН 84620679801"
CL_8631	"АО ""Надежное требование"" ИНН 40508442754"
CL_8641	"ООО ""Энергия"" ИНН 11216417663"
CL_8651	"ООО ""Неиссякаемая позиция"" ИНН 70833846169"
CL_8661	"ООО ""Редкий кабинет"" ИНН 75012832632"
CL_8671	"ООО ""Характер"" ИНН 97058151994"
CL_8681	"ООО ""Триумфальное здание"" ИНН 75639612427"
CL_8691	"АО ""Хорошое развитие"" ИНН 44176054511"
CL_8701	"ООО ""Окно"" ИНН 59405264335"
CL_871	"ООО ""Титанический след"" ИНН 71351690524"
CL_8711	"ООО ""Решительное окно"" ИНН 71512950066"
CL_8721	"ООО ""Самолет"" ИНН 12562926748"
CL_8731	"АО ""Реакция"" ИНН 25799473242"
CL_8741	"ООО ""Развитие"" ИНН 9988293839"
CL_8751	"АО ""Беседа"" ИНН 26973703702"
CL_8761	"ООО ""Невозможное строительство"" ИНН 59081815064"
CL_8771	"ООО ""Редкий район"" ИНН 80060812366"
CL_8781	"ООО ""Тотальный закон"" ИНН 80631403785"
CL_8791	"ООО ""Полный канал"" ИНН 35301205101"
CL_8801	"ООО ""Метод"" ИНН 177546658"
CL_881	"ООО ""Каменная деталь"" ИНН 5482938279"
CL_8811	"ООО ""Непобедимый метод"" ИНН 90278535759"
CL_8821	"ПАО ""Богатое внимание"" ИНН 3409632542"
CL_8831	"АО ""Зона"" ИНН 84913994833"
CL_8841	"ООО ""Революционное право"" ИНН 2673652653"
CL_8851	"ООО ""Стена"" ИНН 34579638592"
CL_8861	"ООО ""Безмерное дело"" ИНН 36340573221"
CL_8871	"ООО ""Глава"" ИНН 95761278632"
CL_8881	"АО ""Солидный мир"" ИНН 88771589452"
CL_8891	"ООО ""Буйное колено"" ИНН 55401732908"
CL_8901	"ООО ""Документ"" ИНН 89491763831"
CL_891	"ООО ""Небо"" ИНН 16713918900"
CL_8911	"ООО ""Природа"" ИНН 63299219489"
CL_8921	"ПАО ""Вечер"" ИНН 93523197346"
CL_8931	"ООО ""Среда"" ИНН 39546278610"
CL_8941	"ООО ""Идеальный язык"" ИНН 81889937013"
CL_8951	"ООО ""Жизненное министерство"" ИНН 7471716539"
CL_8961	"АО ""Действие"" ИНН 51819418505"
CL_8971	"АО ""Предел"" ИНН 91847375578"
CL_8981	"ООО ""Защита"" ИНН 30767771206"
CL_8991	"ООО ""Экстраординарный ряд"" ИНН 26462474631"
CL_9001	"ООО ""Предел"" ИНН 93595285281"
CL_901	"ООО ""Ювелирный товар"" ИНН 15178777154"
CL_9011	"ООО ""Пример"" ИНН 46650275306"
CL_9021	"ПАО ""Запредельное внимание"" ИНН 40572902008"
CL_9031	"ООО ""Слово"" ИНН 30650649743"
CL_9041	"ООО ""Непревзойденный переход"" ИНН 45889976960"
CL_9051	"ООО ""Отдых"" ИНН 13224325927"
CL_9061	"ООО ""Изумительная помощь"" ИНН 16023551394"
CL_9071	"ООО ""Рекордное место"" ИНН 12164669352"
CL_9081	"ООО ""Самолет"" ИНН 92417336082"
CL_9091	"ООО ""Мировая защита"" ИНН 78107417985"
CL_91	"ООО ""Жаркая команда"" ИНН 49939800922"
CL_9101	"ООО ""Экстраординарный директор"" ИНН 90060837441"
CL_911	"ООО ""Встреча"" ИНН 75430796512"
CL_9111	"АО ""Деталь"" ИНН 54039947319"
CL_9121	"ООО ""Разговор"" ИНН 78369910823"
CL_9131	"ООО ""Сад"" ИНН 58468201022"
CL_9141	"ПАО ""Немаловажное действие"" ИНН 72706847886"
CL_9151	"ООО ""Внушительный принцип"" ИНН 78973790972"
CL_9161	"АО ""Лес"" ИНН 51739085096"
CL_9171	"ООО ""Праздник"" ИНН 35246518127"
CL_9181	"ООО ""Период"" ИНН 28952901603"
CL_9191	"ООО ""Космическое мгновение"" ИНН 58929493511"
CL_9201	"ООО ""Мир"" ИНН 32592839240"
CL_921	"ООО ""Замечательное кресло"" ИНН 34179963146"
CL_9211	"ООО ""Лестница"" ИНН 81923988930"
CL_9221	"ООО ""Потрясающая причина"" ИНН 24239394632"
CL_9231	"ПАО ""Добрый автор"" ИНН 8741933306"
CL_9241	"АО ""Космическое возвращение"" ИНН 49425191739"
CL_9251	"АО ""Скорость"" ИНН 88718585897"
CL_9261	"ООО ""Машина"" ИНН 14017667438"
CL_9271	"ООО ""Вечер"" ИНН 71706372770"
CL_9281	"ПАО ""Основательный врач"" ИНН 75880964196"
CL_9291	"ООО ""Безудержное кресло"" ИНН 28551037874"
CL_9301	"ООО ""Идея"" ИНН 59922287846"
CL_931	"ООО ""Комната"" ИНН 91670025169"
CL_9311	"ООО ""Изумительный лидер"" ИНН 74828375687"
CL_9321	"АО ""Передача"" ИНН 77519715304"
CL_9331	"ООО ""Встреча"" ИНН 94923801638"
CL_9341	"ООО ""Сон"" ИНН 13907688442"
CL_9351	"ООО ""Зрение"" ИНН 64960175615"
CL_9361	"ООО ""Секунда"" ИНН 81872340808"
CL_9371	"ООО ""Секунда"" ИНН 62636025949"
CL_9381	"ПАО ""Рынок"" ИНН 44299703791"
CL_9391	"АО ""Удар"" ИНН 86357335979"
CL_9401	"АО ""Безмятежный поворот"" ИНН 21257460074"
CL_941	"ООО ""Врач"" ИНН 58645571346"
CL_9411	"ООО ""Рекордный товар"" ИНН 28727393092"
CL_9421	"ООО ""Функция"" ИНН 34283115398"
CL_9431	"ООО ""Всесильный клуб"" ИНН 47590958957"
CL_9441	"ООО ""Бизнес"" ИНН 93540360847"
CL_9451	"АО ""Бесчисленный кадр"" ИНН 38340378512"
CL_9461	"ООО ""Министерство"" ИНН 41667647806"
CL_9471	"ПАО ""Объем"" ИНН 9590585768"
CL_9481	"АО ""Громадное здание"" ИНН 49072513850"
CL_9491	"ООО ""Бурная сторона"" ИНН 20024762764"
CL_9501	"ООО ""Теория"" ИНН 17592632420"
CL_951	"ООО ""Черный ответ"" ИНН 99139767502"
CL_9511	"ООО ""Участок"" ИНН 2654065288"
CL_9521	"ООО ""Сцена"" ИНН 35073409248"
CL_9531	"ООО ""Смысл"" ИНН 61912165442"
CL_9541	"ПАО ""Изумительное солнце"" ИНН 87185993036"
CL_9551	"ООО ""Отсутствие"" ИНН 85122804966"
CL_9561	"ПАО ""Грандиозный клуб"" ИНН 25099881265"
CL_9571	"ООО ""Тотальное колено"" ИНН 56011408237"
CL_9581	"ООО ""Вода"" ИНН 50831112296"
CL_9591	"ПАО ""Форма"" ИНН 77877255554"
CL_9601	"ООО ""Наивысшое стекло"" ИНН 58960387200"
CL_961	"ООО ""Институт"" ИНН 64454696391"
CL_9611	"ООО ""Большая карта"" ИНН 75024280102"
CL_9621	"ООО ""Жизненное колесо"" ИНН 78473129132"
CL_9631	"ООО ""Событие"" ИНН 733582219"
CL_9641	"ООО ""Цель"" ИНН 77853947956"
CL_9651	"ООО ""Всесторонное средство"" ИНН 85850760045"
